"Cost per message in AUD on the WhatsApp Business Platform, effective July 1, 2026 - Reflecting volume tiers for utility and authentication messages",,,,,,,,,,,,,,,,
Volume tiers apply only to utility and authentication messages. Learn more here:,,,,,https://developers.facebook.com/docs/whatsapp/pricing/volume-tiers,,,,,,,,,,,
"Market
(per rate card)",,Utility,,,,,Authentication,,,,,Authentication-International,,,,
,,Messages (per month),,What we charge,,,Messages (per month),,What we charge,,,Messages (per month),,What we charge,,
,Currency,From,To,Rate type,Rate,vs. List rate,From,To,Rate type,Rate,vs. List rate,From,To,Rate type,Rate,vs. List rate
,AUD,"40,000,001","80,000,000",Tier rate,0.0208,-20%,"20,000,001","40,000,000",Tier rate,0.0208,-20%,n/a,n/a,n/a,n/a,n/a
,AUD,"80,000,001",--,Tier rate,0.0195,-25%,"40,000,001",--,Tier rate,0.0195,-25%,n/a,n/a,n/a,n/a,n/a
Turkey,AUD,0,"100,000",List rate,0.0012,0%,0,"300,000",List rate,0.0012,0%,n/a,n/a,n/a,n/a,n/a
,AUD,"100,001","1,000,000",Tier rate,0.0011,-5%,"300,001","2,000,000",Tier rate,0.0011,-5%,n/a,n/a,n/a,n/a,n/a
,AUD,"1,000,001","4,500,000",Tier rate,0.0011,-10%,"2,000,001","10,000,000",Tier rate,0.0011,-10%,n/a,n/a,n/a,n/a,n/a
,AUD,"4,500,001","40,000,000",Tier rate,0.0010,-15%,"10,000,001","20,000,000",Tier rate,0.0010,-15%,n/a,n/a,n/a,n/a,n/a
,AUD,"40,000,001","80,000,000",Tier rate,0.0010,-20%,"20,000,001","40,000,000",Tier rate,0.0010,-20%,n/a,n/a,n/a,n/a,n/a
,AUD,"80,000,001",--,Tier rate,0.0009,-25%,"40,000,001",--,Tier rate,0.0009,-25%,n/a,n/a,n/a,n/a,n/a
United Arab Emirates,AUD,0,"100,000",List rate,0.0205,0%,0,"300,000",List rate,0.0205,0%,0,"300,000",List rate,0.0662,0%
,AUD,"100,001","1,000,000",Tier rate,0.0195,-5%,"300,001","2,000,000",Tier rate,0.0195,-5%,"300,001","2,000,000",Tier rate,0.0629,-5%
,AUD,"1,000,001","4,500,000",Tier rate,0.0185,-10%,"2,000,001","10,000,000",Tier rate,0.0185,-10%,"2,000,001","10,000,000",Tier rate,0.0596,-10%
,AUD,"4,500,001","40,000,000",Tier rate,0.0174,-15%,"10,000,001","20,000,000",Tier rate,0.0174,-15%,"10,000,001","20,000,000",Tier rate,0.0563,-15%
,AUD,"40,000,001","80,000,000",Tier rate,0.0164,-20%,"20,000,001","40,000,000",Tier rate,0.0164,-20%,"20,000,001","40,000,000",Tier rate,0.0530,-20%
,AUD,"80,000,001",--,Tier rate,0.0154,-25%,"40,000,001",--,Tier rate,0.0154,-25%,"40,000,001",--,Tier rate,0.0497,-25%
United Kingdom,AUD,0,"100,000",List rate,0.0286,0%,0,"300,000",List rate,0.0286,0%,n/a,n/a,n/a,n/a,n/a
,AUD,"100,001","1,000,000",Tier rate,0.0272,-5%,"300,001","2,000,000",Tier rate,0.0272,-5%,n/a,n/a,n/a,n/a,n/a
,AUD,"1,000,001","4,500,000",Tier rate,0.0257,-10%,"2,000,001","10,000,000",Tier rate,0.0257,-10%,n/a,n/a,n/a,n/a,n/a
,AUD,"4,500,001","40,000,000",Tier rate,0.0243,-15%,"10,000,001","20,000,000",Tier rate,0.0243,-15%,n/a,n/a,n/a,n/a,n/a
,AUD,"40,000,001","80,000,000",Tier rate,0.0229,-20%,"20,000,001","40,000,000",Tier rate,0.0229,-20%,n/a,n/a,n/a,n/a,n/a
,AUD,"80,000,001",--,Tier rate,0.0215,-25%,"40,000,001",--,Tier rate,0.0215,-25%,n/a,n/a,n/a,n/a,n/a
North America,AUD,0,"80,000",List rate,0.0044,0%,0,"100,000",List rate,0.0044,0%,n/a,n/a,n/a,n/a,n/a
,AUD,"80,001","750,000",Tier rate,0.0042,-5%,"100,001","500,000",Tier rate,0.0042,-5%,n/a,n/a,n/a,n/a,n/a
,AUD,"750,001","2,250,000",Tier rate,0.0040,-10%,"500,001","2,000,000",Tier rate,0.0040,-10%,n/a,n/a,n/a,n/a,n/a
,AUD,"2,250,001","3,000,000",Tier rate,0.0037,-15%,"2,000,001","5,000,000",Tier rate,0.0037,-15%,n/a,n/a,n/a,n/a,n/a
,AUD,"3,000,001","6,000,000",Tier rate,0.0035,-20%,"5,000,001","10,000,000",Tier rate,0.0035,-20%,n/a,n/a,n/a,n/a,n/a
,AUD,"6,000,001",--,Tier rate,0.0033,-25%,"10,000,001",--,Tier rate,0.0033,-25%,n/a,n/a,n/a,n/a,n/a
Rest of Africa,AUD,0,"100,000",List rate,0.0052,0%,0,"300,000",List rate,0.0052,0%,n/a,n/a,n/a,n/a,n/a
,AUD,"100,001","1,000,000",Tier rate,0.0049,-5%,"300,001","2,000,000",Tier rate,0.0049,-5%,n/a,n/a,n/a,n/a,n/a
,AUD,"1,000,001","4,500,000",Tier rate,0.0047,-10%,"2,000,001","10,000,000",Tier rate,0.0047,-10%,n/a,n/a,n/a,n/a,n/a
,AUD,"4,500,001","40,000,000",Tier rate,0.0044,-15%,"10,000,001","20,000,000",Tier rate,0.0044,-15%,n/a,n/a,n/a,n/a,n/a
,AUD,"40,000,001","80,000,000",Tier rate,0.0042,-20%,"20,000,001","40,000,000",Tier rate,0.0042,-20%,n/a,n/a,n/a,n/a,n/a
,AUD,"80,000,001",--,Tier rate,0.0039,-25%,"40,000,001",--,Tier rate,0.0039,-25%,n/a,n/a,n/a,n/a,n/a
Rest of Asia Pacific,AUD,0,"150,000",List rate,0.0148,0%,0,"100,000",List rate,0.0148,0%,n/a,n/a,n/a,n/a,n/a
,AUD,"150,001","1,000,000",Tier rate,0.0141,-5%,"100,001","300,000",Tier rate,0.0141,-5%,n/a,n/a,n/a,n/a,n/a
,AUD,"1,000,001","4,000,000",Tier rate,0.0133,-10%,"300,001","1,000,000",Tier rate,0.0133,-10%,n/a,n/a,n/a,n/a,n/a
,AUD,"4,000,001","25,000,000",Tier rate,0.0126,-15%,"1,000,001","10,000,000",Tier rate,0.0126,-15%,n/a,n/a,n/a,n/a,n/a
,AUD,"25,000,001","50,000,000",Tier rate,0.0118,-20%,"10,000,001","20,000,000",Tier rate,0.0118,-20%,n/a,n/a,n/a,n/a,n/a
,AUD,"50,000,001",--,Tier rate,0.0111,-25%,"20,000,001",--,Tier rate,0.0111,-25%,n/a,n/a,n/a,n/a,n/a
Rest of Central & Eastern Europe,AUD,0,"100,000",List rate,0.0275,0%,0,"300,000",List rate,0.0275,0%,n/a,n/a,n/a,n/a,n/a
,AUD,"100,001","1,000,000",Tier rate,0.0261,-5%,"300,001","2,000,000",Tier rate,0.0261,-5%,n/a,n/a,n/a,n/a,n/a
,AUD,"1,000,001","4,500,000",Tier rate,0.0248,-10%,"2,000,001","10,000,000",Tier rate,0.0248,-10%,n/a,n/a,n/a,n/a,n/a
,AUD,"4,500,001","40,000,000",Tier rate,0.0234,-15%,"10,000,001","20,000,000",Tier rate,0.0234,-15%,n/a,n/a,n/a,n/a,n/a
,AUD,"40,000,001","80,000,000",Tier rate,0.0220,-20%,"20,000,001","40,000,000",Tier rate,0.0220,-20%,n/a,n/a,n/a,n/a,n/a
,AUD,"80,000,001",--,Tier rate,0.0206,-25%,"40,000,001",--,Tier rate,0.0206,-25%,n/a,n/a,n/a,n/a,n/a
Rest of Latin America,AUD,0,"100,000",List rate,0.0147,0%,0,"120,000",List rate,0.0147,0%,n/a,n/a,n/a,n/a,n/a
,AUD,"100,001","1,000,000",Tier rate,0.0140,-5%,"120,001","400,000",Tier rate,0.0140,-5%,n/a,n/a,n/a,n/a,n/a
,AUD,"1,000,001","4,500,000",Tier rate,0.0132,-10%,"400,001","1,000,000",Tier rate,0.0132,-10%,n/a,n/a,n/a,n/a,n/a
,AUD,"4,500,001","15,000,000",Tier rate,0.0125,-15%,"1,000,001","5,000,000",Tier rate,0.0125,-15%,n/a,n/a,n/a,n/a,n/a
,AUD,"15,000,001","30,000,000",Tier rate,0.0118,-20%,"5,000,001","10,000,000",Tier rate,0.0118,-20%,n/a,n/a,n/a,n/a,n/a
,AUD,"30,000,001",--,Tier rate,0.0110,-25%,"10,000,001",--,Tier rate,0.0110,-25%,n/a,n/a,n/a,n/a,n/a
Rest of Middle East,AUD,0,"100,000",List rate,0.0117,0%,0,"300,000",List rate,0.0117,0%,n/a,n/a,n/a,n/a,n/a
,AUD,"100,001","1,000,000",Tier rate,0.0111,-5%,"300,001","2,000,000",Tier rate,0.0111,-5%,n/a,n/a,n/a,n/a,n/a
,AUD,"1,000,001","4,500,000",Tier rate,0.0105,-10%,"2,000,001","10,000,000",Tier rate,0.0105,-10%,n/a,n/a,n/a,n/a,n/a
,AUD,"4,500,001","40,000,000",Tier rate,0.0099,-15%,"10,000,001","20,000,000",Tier rate,0.0099,-15%,n/a,n/a,n/a,n/a,n/a
,AUD,"40,000,001","80,000,000",Tier rate,0.0094,-20%,"20,000,001","40,000,000",Tier rate,0.0094,-20%,n/a,n/a,n/a,n/a,n/a
,AUD,"80,000,001",--,Tier rate,0.0088,-25%,"40,000,001",--,Tier rate,0.0088,-25%,n/a,n/a,n/a,n/a,n/a
Rest of Western Europe,AUD,0,"100,000",List rate,0.0222,0%,0,"300,000",List rate,0.0222,0%,n/a,n/a,n/a,n/a,n/a
,AUD,"100,001","1,000,000",Tier rate,0.0211,-5%,"300,001","2,000,000",Tier rate,0.0211,-5%,n/a,n/a,n/a,n/a,n/a
,AUD,"1,000,001","4,500,000",Tier rate,0.0200,-10%,"2,000,001","10,000,000",Tier rate,0.0200,-10%,n/a,n/a,n/a,n/a,n/a
,AUD,"4,500,001","40,000,000",Tier rate,0.0189,-15%,"10,000,001","20,000,000",Tier rate,0.0189,-15%,n/a,n/a,n/a,n/a,n/a
,AUD,"40,000,001","80,000,000",Tier rate,0.0178,-20%,"20,000,001","40,000,000",Tier rate,0.0178,-20%,n/a,n/a,n/a,n/a,n/a
,AUD,"80,000,001",--,Tier rate,0.0167,-25%,"40,000,001",--,Tier rate,0.0167,-25%,n/a,n/a,n/a,n/a,n/a
Other,AUD,0,"80,000",List rate,0.0100,0%,0,"100,000",List rate,0.0100,0%,n/a,n/a,n/a,n/a,n/a
,AUD,"80,001","750,000",Tier rate,0.0095,-5%,"100,001","500,000",Tier rate,0.0095,-5%,n/a,n/a,n/a,n/a,n/a
,AUD,"750,001","2,250,000",Tier rate,0.0090,-10%,"500,001","2,000,000",Tier rate,0.0090,-10%,n/a,n/a,n/a,n/a,n/a
,AUD,"2,250,001","3,000,000",Tier rate,0.0085,-15%,"2,000,001","5,000,000",Tier rate,0.0085,-15%,n/a,n/a,n/a,n/a,n/a
,AUD,"3,000,001","6,000,000",Tier rate,0.0080,-20%,"5,000,001","10,000,000",Tier rate,0.0080,-20%,n/a,n/a,n/a,n/a,n/a
,AUD,"6,000,001",--,Tier rate,0.0075,-25%,"10,000,001",--,Tier rate,0.0075,-25%,n/a,n/a,n/a,n/a,n/a
