"Cost per message in PEN on the WhatsApp Business Platform, effective July 1, 2026 - Reflecting volume tiers for utility and authentication messages",,,,,,,,,,,,,,,,
Volume tiers apply only to utility and authentication messages. Learn more here:,,,,,https://developers.facebook.com/docs/whatsapp/pricing/volume-tiers,,,,,,,,,,,
"Market
(per rate card)",,Utility,,,,,Authentication,,,,,Authentication-International,,,,
,,Messages (per month),,What we charge,,,Messages (per month),,What we charge,,,Messages (per month),,What we charge,,
,Currency,From,To,Rate type,Rate,vs. List rate,From,To,Rate type,Rate,vs. List rate,From,To,Rate type,Rate,vs. List rate
,PEN,"20,000,001","40,000,000",Tier rate,0.0226,-20%,"5,000,001","10,000,000",Tier rate,0.0226,-20%,n/a,n/a,n/a,n/a,n/a
,PEN,"40,000,001",--,Tier rate,0.0212,-25%,"10,000,001",--,Tier rate,0.0212,-25%,n/a,n/a,n/a,n/a,n/a
Netherlands,PEN,0,"100,000",List rate,0.1663,0%,0,"300,000",List rate,0.1663,0%,n/a,n/a,n/a,n/a,n/a
,PEN,"100,001","1,000,000",Tier rate,0.1580,-5%,"300,001","2,000,000",Tier rate,0.1580,-5%,n/a,n/a,n/a,n/a,n/a
,PEN,"1,000,001","4,500,000",Tier rate,0.1497,-10%,"2,000,001","10,000,000",Tier rate,0.1497,-10%,n/a,n/a,n/a,n/a,n/a
,PEN,"4,500,001","40,000,000",Tier rate,0.1414,-15%,"10,000,001","20,000,000",Tier rate,0.1414,-15%,n/a,n/a,n/a,n/a,n/a
,PEN,"40,000,001","80,000,000",Tier rate,0.1330,-20%,"20,000,001","40,000,000",Tier rate,0.1330,-20%,n/a,n/a,n/a,n/a,n/a
,PEN,"80,000,001",--,Tier rate,0.1247,-25%,"40,000,001",--,Tier rate,0.1247,-25%,n/a,n/a,n/a,n/a,n/a
Nigeria,PEN,0,"100,000",List rate,0.0223,0%,0,"300,000",List rate,0.0223,0%,0,"300,000",List rate,0.2495,0%
,PEN,"100,001","1,000,000",Tier rate,0.0212,-5%,"300,001","2,000,000",Tier rate,0.0212,-5%,"300,001","2,000,000",Tier rate,0.2370,-5%
,PEN,"1,000,001","4,500,000",Tier rate,0.0201,-10%,"2,000,001","10,000,000",Tier rate,0.0201,-10%,"2,000,001","10,000,000",Tier rate,0.2246,-10%
,PEN,"4,500,001","40,000,000",Tier rate,0.0190,-15%,"10,000,001","20,000,000",Tier rate,0.0190,-15%,"10,000,001","20,000,000",Tier rate,0.2121,-15%
,PEN,"40,000,001","80,000,000",Tier rate,0.0178,-20%,"20,000,001","40,000,000",Tier rate,0.0178,-20%,"20,000,001","40,000,000",Tier rate,0.1996,-20%
,PEN,"80,000,001",--,Tier rate,0.0167,-25%,"40,000,001",--,Tier rate,0.0167,-25%,"40,000,001",--,Tier rate,0.1871,-25%
Pakistan,PEN,0,"150,000",List rate,0.0333,0%,0,"100,000",List rate,0.0333,0%,0,"100,000",List rate,0.2495,0%
,PEN,"150,001","1,000,000",Tier rate,0.0316,-5%,"100,001","300,000",Tier rate,0.0316,-5%,"100,001","300,000",Tier rate,0.2370,-5%
,PEN,"1,000,001","4,000,000",Tier rate,0.0300,-10%,"300,001","1,000,000",Tier rate,0.0300,-10%,"300,001","1,000,000",Tier rate,0.2246,-10%
,PEN,"4,000,001","25,000,000",Tier rate,0.0283,-15%,"1,000,001","10,000,000",Tier rate,0.0283,-15%,"1,000,001","10,000,000",Tier rate,0.2121,-15%
,PEN,"25,000,001","50,000,000",Tier rate,0.0266,-20%,"10,000,001","20,000,000",Tier rate,0.0266,-20%,"10,000,001","20,000,000",Tier rate,0.1996,-20%
,PEN,"50,000,001",--,Tier rate,0.0250,-25%,"20,000,001",--,Tier rate,0.0250,-25%,"20,000,001",--,Tier rate,0.1871,-25%
Peru,PEN,0,"100,000",List rate,0.0665,0%,0,"120,000",List rate,0.0665,0%,n/a,n/a,n/a,n/a,n/a
,PEN,"100,001","1,000,000",Tier rate,0.0632,-5%,"120,001","400,000",Tier rate,0.0632,-5%,n/a,n/a,n/a,n/a,n/a
,PEN,"1,000,001","4,500,000",Tier rate,0.0599,-10%,"400,001","1,000,000",Tier rate,0.0599,-10%,n/a,n/a,n/a,n/a,n/a
,PEN,"4,500,001","15,000,000",Tier rate,0.0565,-15%,"1,000,001","5,000,000",Tier rate,0.0565,-15%,n/a,n/a,n/a,n/a,n/a
,PEN,"15,000,001","30,000,000",Tier rate,0.0532,-20%,"5,000,001","10,000,000",Tier rate,0.0532,-20%,n/a,n/a,n/a,n/a,n/a
,PEN,"30,000,001",--,Tier rate,0.0499,-25%,"10,000,001",--,Tier rate,0.0499,-25%,n/a,n/a,n/a,n/a,n/a
Poland,PEN,0,"100,000",List rate,0.0406,0%,0,"300,000",List rate,0.0406,0%,n/a,n/a,n/a,n/a,n/a
,PEN,"100,001","1,000,000",Tier rate,0.0386,-5%,"300,001","2,000,000",Tier rate,0.0386,-5%,n/a,n/a,n/a,n/a,n/a
,PEN,"1,000,001","4,500,000",Tier rate,0.0365,-10%,"2,000,001","10,000,000",Tier rate,0.0365,-10%,n/a,n/a,n/a,n/a,n/a
,PEN,"4,500,001","40,000,000",Tier rate,0.0345,-15%,"10,000,001","20,000,000",Tier rate,0.0345,-15%,n/a,n/a,n/a,n/a,n/a
