"Cost per message in USD on the WhatsApp Business Platform, effective July 1, 2026 - Reflecting volume tiers for utility and authentication messages",,,,,,,,,,,,,,,,
Volume tiers apply only to utility and authentication messages. Learn more here:,,,,,https://developers.facebook.com/docs/whatsapp/pricing/volume-tiers,,,,,,,,,,,
"Market
(per rate card)",,Utility,,,,,Authentication,,,,,Authentication-International,,,,
,,Messages (per month),,What we charge,,,Messages (per month),,What we charge,,,Messages (per month),,What we charge,,
,Currency,From,To,Rate type,Rate,vs. List rate,From,To,Rate type,Rate,vs. List rate,From,To,Rate type,Rate,vs. List rate
Turkey,INR,0,"100,000",List rate,0.0660,0%,0,"300,000",List rate,0.0660,0%,n/a,n/a,n/a,n/a,n/a
,INR,"100,001","1,000,000",Tier rate,0.0627,-5%,"300,001","2,000,000",Tier rate,0.0627,-5%,n/a,n/a,n/a,n/a,n/a
,INR,"1,000,001","4,500,000",Tier rate,0.0594,-10%,"2,000,001","10,000,000",Tier rate,0.0594,-10%,n/a,n/a,n/a,n/a,n/a
,INR,"4,500,001","40,000,000",Tier rate,0.0561,-15%,"10,000,001","20,000,000",Tier rate,0.0561,-15%,n/a,n/a,n/a,n/a,n/a
,INR,"40,000,001","80,000,000",Tier rate,0.0528,-20%,"20,000,001","40,000,000",Tier rate,0.0528,-20%,n/a,n/a,n/a,n/a,n/a
,INR,"80,000,001",--,Tier rate,0.0495,-25%,"40,000,001",--,Tier rate,0.0495,-25%,n/a,n/a,n/a,n/a,n/a
United Arab Emirates,INR,0,"100,000",List rate,1.1509,0%,0,"300,000",List rate,1.1509,0%,0,"300,000",List rate,3.7342,0%
,INR,"100,001","1,000,000",Tier rate,1.0934,-5%,"300,001","2,000,000",Tier rate,1.0934,-5%,"300,001","2,000,000",Tier rate,3.5475,-5%
,INR,"1,000,001","4,500,000",Tier rate,1.0358,-10%,"2,000,001","10,000,000",Tier rate,1.0358,-10%,"2,000,001","10,000,000",Tier rate,3.3608,-10%
,INR,"4,500,001","40,000,000",Tier rate,0.9783,-15%,"10,000,001","20,000,000",Tier rate,0.9783,-15%,"10,000,001","20,000,000",Tier rate,3.1741,-15%
,INR,"40,000,001","80,000,000",Tier rate,0.9207,-20%,"20,000,001","40,000,000",Tier rate,0.9207,-20%,"20,000,001","40,000,000",Tier rate,2.9874,-20%
,INR,"80,000,001",--,Tier rate,0.8632,-25%,"40,000,001",--,Tier rate,0.8632,-25%,"40,000,001",--,Tier rate,2.8007,-25%
United Kingdom,INR,0,"100,000",List rate,1.6122,0%,0,"300,000",List rate,1.6122,0%,n/a,n/a,n/a,n/a,n/a
,INR,"100,001","1,000,000",Tier rate,1.5316,-5%,"300,001","2,000,000",Tier rate,1.5316,-5%,n/a,n/a,n/a,n/a,n/a
,INR,"1,000,001","4,500,000",Tier rate,1.4510,-10%,"2,000,001","10,000,000",Tier rate,1.4510,-10%,n/a,n/a,n/a,n/a,n/a
,INR,"4,500,001","40,000,000",Tier rate,1.3704,-15%,"10,000,001","20,000,000",Tier rate,1.3704,-15%,n/a,n/a,n/a,n/a,n/a
,INR,"40,000,001","80,000,000",Tier rate,1.2898,-20%,"20,000,001","40,000,000",Tier rate,1.2898,-20%,n/a,n/a,n/a,n/a,n/a
,INR,"80,000,001",--,Tier rate,1.2092,-25%,"40,000,001",--,Tier rate,1.2092,-25%,n/a,n/a,n/a,n/a,n/a
North America,INR,0,"80,000",List rate,0.2491,0%,0,"100,000",List rate,0.2491,0%,n/a,n/a,n/a,n/a,n/a
,INR,"80,001","750,000",Tier rate,0.2366,-5%,"100,001","500,000",Tier rate,0.2366,-5%,n/a,n/a,n/a,n/a,n/a
,INR,"750,001","2,250,000",Tier rate,0.2242,-10%,"500,001","2,000,000",Tier rate,0.2242,-10%,n/a,n/a,n/a,n/a,n/a
,INR,"2,250,001","3,000,000",Tier rate,0.2117,-15%,"2,000,001","5,000,000",Tier rate,0.2117,-15%,n/a,n/a,n/a,n/a,n/a
,INR,"3,000,001","6,000,000",Tier rate,0.1993,-20%,"5,000,001","10,000,000",Tier rate,0.1993,-20%,n/a,n/a,n/a,n/a,n/a
,INR,"6,000,001",--,Tier rate,0.1868,-25%,"10,000,001",--,Tier rate,0.1868,-25%,n/a,n/a,n/a,n/a,n/a
Rest of Africa,INR,0,"100,000",List rate,0.2930,0%,0,"300,000",List rate,0.2930,0%,n/a,n/a,n/a,n/a,n/a
,INR,"100,001","1,000,000",Tier rate,0.2784,-5%,"300,001","2,000,000",Tier rate,0.2784,-5%,n/a,n/a,n/a,n/a,n/a
,INR,"1,000,001","4,500,000",Tier rate,0.2637,-10%,"2,000,001","10,000,000",Tier rate,0.2637,-10%,n/a,n/a,n/a,n/a,n/a
,INR,"4,500,001","40,000,000",Tier rate,0.2491,-15%,"10,000,001","20,000,000",Tier rate,0.2491,-15%,n/a,n/a,n/a,n/a,n/a
,INR,"40,000,001","80,000,000",Tier rate,0.2344,-20%,"20,000,001","40,000,000",Tier rate,0.2344,-20%,n/a,n/a,n/a,n/a,n/a
,INR,"80,000,001",--,Tier rate,0.2198,-25%,"40,000,001",--,Tier rate,0.2198,-25%,n/a,n/a,n/a,n/a,n/a
Rest of Asia Pacific,INR,0,"150,000",List rate,0.8282,0%,0,"100,000",List rate,0.8282,0%,n/a,n/a,n/a,n/a,n/a
,INR,"150,001","1,000,000",Tier rate,0.7868,-5%,"100,001","300,000",Tier rate,0.7868,-5%,n/a,n/a,n/a,n/a,n/a
,INR,"1,000,001","4,000,000",Tier rate,0.7454,-10%,"300,001","1,000,000",Tier rate,0.7454,-10%,n/a,n/a,n/a,n/a,n/a
,INR,"4,000,001","25,000,000",Tier rate,0.7040,-15%,"1,000,001","10,000,000",Tier rate,0.7040,-15%,n/a,n/a,n/a,n/a,n/a
,INR,"25,000,001","50,000,000",Tier rate,0.6626,-20%,"10,000,001","20,000,000",Tier rate,0.6626,-20%,n/a,n/a,n/a,n/a,n/a
,INR,"50,000,001",--,Tier rate,0.6212,-25%,"20,000,001",--,Tier rate,0.6212,-25%,n/a,n/a,n/a,n/a,n/a
Rest of Central & Eastern Europe,INR,0,"100,000",List rate,1.5496,0%,0,"300,000",List rate,1.5496,0%,n/a,n/a,n/a,n/a,n/a
,INR,"100,001","1,000,000",Tier rate,1.4721,-5%,"300,001","2,000,000",Tier rate,1.4721,-5%,n/a,n/a,n/a,n/a,n/a
,INR,"1,000,001","4,500,000",Tier rate,1.3946,-10%,"2,000,001","10,000,000",Tier rate,1.3946,-10%,n/a,n/a,n/a,n/a,n/a
,INR,"4,500,001","40,000,000",Tier rate,1.3172,-15%,"10,000,001","20,000,000",Tier rate,1.3172,-15%,n/a,n/a,n/a,n/a,n/a
,INR,"40,000,001","80,000,000",Tier rate,1.2397,-20%,"20,000,001","40,000,000",Tier rate,1.2397,-20%,n/a,n/a,n/a,n/a,n/a
,INR,"80,000,001",--,Tier rate,1.1622,-25%,"40,000,001",--,Tier rate,1.1622,-25%,n/a,n/a,n/a,n/a,n/a
Rest of Latin America,INR,0,"100,000",List rate,0.8278,0%,0,"120,000",List rate,0.8278,0%,n/a,n/a,n/a,n/a,n/a
,INR,"100,001","1,000,000",Tier rate,0.7864,-5%,"120,001","400,000",Tier rate,0.7864,-5%,n/a,n/a,n/a,n/a,n/a
,INR,"1,000,001","4,500,000",Tier rate,0.7450,-10%,"400,001","1,000,000",Tier rate,0.7450,-10%,n/a,n/a,n/a,n/a,n/a
,INR,"4,500,001","15,000,000",Tier rate,0.7036,-15%,"1,000,001","5,000,000",Tier rate,0.7036,-15%,n/a,n/a,n/a,n/a,n/a
,INR,"15,000,001","30,000,000",Tier rate,0.6622,-20%,"5,000,001","10,000,000",Tier rate,0.6622,-20%,n/a,n/a,n/a,n/a,n/a
,INR,"30,000,001",--,Tier rate,0.6209,-25%,"10,000,001",--,Tier rate,0.6209,-25%,n/a,n/a,n/a,n/a,n/a
Rest of Middle East,INR,0,"100,000",List rate,0.6665,0%,0,"300,000",List rate,0.6665,0%,n/a,n/a,n/a,n/a,n/a
,INR,"100,001","1,000,000",Tier rate,0.6332,-5%,"300,001","2,000,000",Tier rate,0.6332,-5%,n/a,n/a,n/a,n/a,n/a
,INR,"1,000,001","4,500,000",Tier rate,0.5999,-10%,"2,000,001","10,000,000",Tier rate,0.5999,-10%,n/a,n/a,n/a,n/a,n/a
,INR,"4,500,001","40,000,000",Tier rate,0.5665,-15%,"10,000,001","20,000,000",Tier rate,0.5665,-15%,n/a,n/a,n/a,n/a,n/a
,INR,"40,000,001","80,000,000",Tier rate,0.5332,-20%,"20,000,001","40,000,000",Tier rate,0.5332,-20%,n/a,n/a,n/a,n/a,n/a
,INR,"80,000,001",--,Tier rate,0.4999,-25%,"40,000,001",--,Tier rate,0.4999,-25%,n/a,n/a,n/a,n/a,n/a
Rest of Western Europe,INR,0,"100,000",List rate,1.2516,0%,0,"300,000",List rate,1.2516,0%,n/a,n/a,n/a,n/a,n/a
,INR,"100,001","1,000,000",Tier rate,1.1890,-5%,"300,001","2,000,000",Tier rate,1.1890,-5%,n/a,n/a,n/a,n/a,n/a
,INR,"1,000,001","4,500,000",Tier rate,1.1264,-10%,"2,000,001","10,000,000",Tier rate,1.1264,-10%,n/a,n/a,n/a,n/a,n/a
,INR,"4,500,001","40,000,000",Tier rate,1.0639,-15%,"10,000,001","20,000,000",Tier rate,1.0639,-15%,n/a,n/a,n/a,n/a,n/a
,INR,"40,000,001","80,000,000",Tier rate,1.0013,-20%,"20,000,001","40,000,000",Tier rate,1.0013,-20%,n/a,n/a,n/a,n/a,n/a
,INR,"80,000,001",--,Tier rate,0.9387,-25%,"40,000,001",--,Tier rate,0.9387,-25%,n/a,n/a,n/a,n/a,n/a
Other,INR,0,"80,000",List rate,0.5641,0%,0,"100,000",List rate,0.5641,0%,n/a,n/a,n/a,n/a,n/a
,INR,"80,001","750,000",Tier rate,0.5359,-5%,"100,001","500,000",Tier rate,0.5359,-5%,n/a,n/a,n/a,n/a,n/a
,INR,"750,001","2,250,000",Tier rate,0.5077,-10%,"500,001","2,000,000",Tier rate,0.5077,-10%,n/a,n/a,n/a,n/a,n/a
,INR,"2,250,001","3,000,000",Tier rate,0.4795,-15%,"2,000,001","5,000,000",Tier rate,0.4795,-15%,n/a,n/a,n/a,n/a,n/a
,INR,"3,000,001","6,000,000",Tier rate,0.4513,-20%,"5,000,001","10,000,000",Tier rate,0.4513,-20%,n/a,n/a,n/a,n/a,n/a
,INR,"6,000,001",--,Tier rate,0.4231,-25%,"10,000,001",--,Tier rate,0.4231,-25%,n/a,n/a,n/a,n/a,n/a
