"Cost per message in CLP on the WhatsApp Business Platform, effective July 1, 2026 - Reflecting volume tiers for utility and authentication messages",,,,,,,,,,,,,,,,
Volume tiers apply only to utility and authentication messages. Learn more here:,,,,,https://developers.facebook.com/docs/whatsapp/pricing/volume-tiers,,,,,,,,,,,
"Market
(per rate card)",,Utility,,,,,Authentication,,,,,Authentication-International,,,,
,,Messages (per month),,What we charge,,,Messages (per month),,What we charge,,,Messages (per month),,What we charge,,
,Currency,From,To,Rate type,Rate,vs. List rate,From,To,Rate type,Rate,vs. List rate,From,To,Rate type,Rate,vs. List rate
,CLP,"40,000,001","80,000,000",Tier rate,35.3169,-20%,"20,000,001","40,000,000",Tier rate,35.3169,-20%,n/a,n/a,n/a,n/a,n/a
,CLP,"80,000,001",--,Tier rate,33.1096,-25%,"40,000,001",--,Tier rate,33.1096,-25%,n/a,n/a,n/a,n/a,n/a
Nigeria,CLP,0,"100,000",List rate,5.9156,0%,0,"300,000",List rate,5.9156,0%,0,"300,000",List rate,66.2191,0%
,CLP,"100,001","1,000,000",Tier rate,5.6198,-5%,"300,001","2,000,000",Tier rate,5.6198,-5%,"300,001","2,000,000",Tier rate,62.9081,-5%
,CLP,"1,000,001","4,500,000",Tier rate,5.3240,-10%,"2,000,001","10,000,000",Tier rate,5.3240,-10%,"2,000,001","10,000,000",Tier rate,59.5972,-10%
,CLP,"4,500,001","40,000,000",Tier rate,5.0283,-15%,"10,000,001","20,000,000",Tier rate,5.0283,-15%,"10,000,001","20,000,000",Tier rate,56.2862,-15%
,CLP,"40,000,001","80,000,000",Tier rate,4.7325,-20%,"20,000,001","40,000,000",Tier rate,4.7325,-20%,"20,000,001","40,000,000",Tier rate,52.9753,-20%
,CLP,"80,000,001",--,Tier rate,4.4367,-25%,"40,000,001",--,Tier rate,4.4367,-25%,"40,000,001",--,Tier rate,49.6643,-25%
Pakistan,CLP,0,"150,000",List rate,8.8292,0%,0,"100,000",List rate,8.8292,0%,0,"100,000",List rate,66.2191,0%
,CLP,"150,001","1,000,000",Tier rate,8.3877,-5%,"100,001","300,000",Tier rate,8.3877,-5%,"100,001","300,000",Tier rate,62.9081,-5%
,CLP,"1,000,001","4,000,000",Tier rate,7.9463,-10%,"300,001","1,000,000",Tier rate,7.9463,-10%,"300,001","1,000,000",Tier rate,59.5972,-10%
,CLP,"4,000,001","25,000,000",Tier rate,7.5048,-15%,"1,000,001","10,000,000",Tier rate,7.5048,-15%,"1,000,001","10,000,000",Tier rate,56.2862,-15%
,CLP,"25,000,001","50,000,000",Tier rate,7.0634,-20%,"10,000,001","20,000,000",Tier rate,7.0634,-20%,"10,000,001","20,000,000",Tier rate,52.9753,-20%
,CLP,"50,000,001",--,Tier rate,6.6219,-25%,"20,000,001",--,Tier rate,6.6219,-25%,"20,000,001",--,Tier rate,49.6643,-25%
Peru,CLP,0,"100,000",List rate,17.6584,0%,0,"120,000",List rate,17.6584,0%,n/a,n/a,n/a,n/a,n/a
,CLP,"100,001","1,000,000",Tier rate,16.7755,-5%,"120,001","400,000",Tier rate,16.7755,-5%,n/a,n/a,n/a,n/a,n/a
,CLP,"1,000,001","4,500,000",Tier rate,15.8926,-10%,"400,001","1,000,000",Tier rate,15.8926,-10%,n/a,n/a,n/a,n/a,n/a
,CLP,"4,500,001","15,000,000",Tier rate,15.0096,-15%,"1,000,001","5,000,000",Tier rate,15.0096,-15%,n/a,n/a,n/a,n/a,n/a
,CLP,"15,000,001","30,000,000",Tier rate,14.1267,-20%,"5,000,001","10,000,000",Tier rate,14.1267,-20%,n/a,n/a,n/a,n/a,n/a
,CLP,"30,000,001",--,Tier rate,13.2438,-25%,"10,000,001",--,Tier rate,13.2438,-25%,n/a,n/a,n/a,n/a,n/a
Poland,CLP,0,"100,000",List rate,10.7716,0%,0,"300,000",List rate,10.7716,0%,n/a,n/a,n/a,n/a,n/a
,CLP,"100,001","1,000,000",Tier rate,10.2330,-5%,"300,001","2,000,000",Tier rate,10.2330,-5%,n/a,n/a,n/a,n/a,n/a
,CLP,"1,000,001","4,500,000",Tier rate,9.6944,-10%,"2,000,001","10,000,000",Tier rate,9.6944,-10%,n/a,n/a,n/a,n/a,n/a
,CLP,"4,500,001","40,000,000",Tier rate,9.1559,-15%,"10,000,001","20,000,000",Tier rate,9.1559,-15%,n/a,n/a,n/a,n/a,n/a
,CLP,"40,000,001","80,000,000",Tier rate,8.6173,-20%,"20,000,001","40,000,000",Tier rate,8.6173,-20%,n/a,n/a,n/a,n/a,n/a
,CLP,"80,000,001",--,Tier rate,8.0787,-25%,"40,000,001",--,Tier rate,8.0787,-25%,n/a,n/a,n/a,n/a,n/a
Qatar,CLP,0,"100,000",List rate,10.5951,0%,0,"300,000",List rate,10.5951,0%,n/a,n/a,n/a,n/a,n/a
,CLP,"100,001","1,000,000",Tier rate,10.0653,-5%,"300,001","2,000,000",Tier rate,10.0653,-5%,n/a,n/a,n/a,n/a,n/a
,CLP,"1,000,001","4,500,000",Tier rate,9.5356,-10%,"2,000,001","10,000,000",Tier rate,9.5356,-10%,n/a,n/a,n/a,n/a,n/a
,CLP,"4,500,001","40,000,000",Tier rate,9.0058,-15%,"10,000,001","20,000,000",Tier rate,9.0058,-15%,n/a,n/a,n/a,n/a,n/a
,CLP,"40,000,001","80,000,000",Tier rate,8.4761,-20%,"20,000,001","40,000,000",Tier rate,8.4761,-20%,n/a,n/a,n/a,n/a,n/a
,CLP,"80,000,001",--,Tier rate,7.9463,-25%,"40,000,001",--,Tier rate,7.9463,-25%,n/a,n/a,n/a,n/a,n/a
Romania,CLP,0,"100,000",List rate,25.6047,0%,0,"300,000",List rate,25.6047,0%,n/a,n/a,n/a,n/a,n/a
,CLP,"100,001","1,000,000",Tier rate,24.3245,-5%,"300,001","2,000,000",Tier rate,24.3245,-5%,n/a,n/a,n/a,n/a,n/a
,CLP,"1,000,001","4,500,000",Tier rate,23.0442,-10%,"2,000,001","10,000,000",Tier rate,23.0442,-10%,n/a,n/a,n/a,n/a,n/a
,CLP,"4,500,001","40,000,000",Tier rate,21.7640,-15%,"10,000,001","20,000,000",Tier rate,21.7640,-15%,n/a,n/a,n/a,n/a,n/a
,CLP,"40,000,001","80,000,000",Tier rate,20.4838,-20%,"20,000,001","40,000,000",Tier rate,20.4838,-20%,n/a,n/a,n/a,n/a,n/a
,CLP,"80,000,001",--,Tier rate,19.2035,-25%,"40,000,001",--,Tier rate,19.2035,-25%,n/a,n/a,n/a,n/a,n/a
Russia,CLP,0,"100,000",List rate,35.3169,0%,0,"300,000",List rate,35.3169,0%,n/a,n/a,n/a,n/a,n/a
,CLP,"100,001","1,000,000",Tier rate,33.5511,-5%,"300,001","2,000,000",Tier rate,33.5511,-5%,n/a,n/a,n/a,n/a,n/a
,CLP,"1,000,001","4,500,000",Tier rate,31.7852,-10%,"2,000,001","10,000,000",Tier rate,31.7852,-10%,n/a,n/a,n/a,n/a,n/a
,CLP,"4,500,001","40,000,000",Tier rate,30.0194,-15%,"10,000,001","20,000,000",Tier rate,30.0194,-15%,n/a,n/a,n/a,n/a,n/a
